,recombine_in_vector,recombine_in_host,mutant_frac,num_genomes,max_gen_distance,gen_variance,ssq_genomes,infected_hosts,mut_frac_inf_hosts,mut_frac_hosts
33,0.9473684210526316,0.3157894736842106,0.7685589519650655,1515,4,0.5074334760208694,5977,0.232,0.08620689655172414,0.020000000000000004
34,0.9473684210526316,0.26315789473684215,0.7661691542288557,996,3,0.32949770971435943,2921,0.208,0.09615384615384616,0.02
35,0.9473684210526316,0.21052631578947367,0.7797619047619048,1187,4,0.39743386831080024,3964,0.156,0.05128205128205128,0.008
36,0.9473684210526316,0.1578947368421053,0.7619047619047619,1214,4,0.3575583052199897,3762,0.32,0.0625,0.02
37,0.9473684210526316,0.10526315789473695,0.8072289156626506,1182,4,0.3493211769320404,3733,0.2,0.04,0.008
38,0.9473684210526316,0.052631578947368474,0.7887931034482759,1113,3,0.35516710540867585,3507,0.216,0.09259259259259259,0.019999999999999997
39,0.9473684210526316,0.0,0.7656903765690377,1133,3,0.3234880099463344,3223,0.228,0.017543859649122806,0.004
40,0.8947368421052632,1.0,0.6808510638297872,1329,4,0.39247531905328886,4375,0.184,0.021739130434782608,0.004
41,0.8947368421052632,0.9473684210526316,0.7990654205607477,1189,4,0.3622270589458599,3768,0.188,0.0851063829787234,0.016
42,0.8947368421052632,0.8947368421052632,0.7936507936507936,1407,4,0.3897913215928683,4853,0.236,0.11864406779661017,0.028
43,0.8947368421052632,0.8421052631578947,0.7661870503597122,1569,4,0.39493760767190633,5782,0.264,0.015151515151515152,0.004
44,0.8947368421052632,0.7894736842105263,0.7591836734693878,1285,4,0.3816948023437146,4312,0.24,0.016666666666666666,0.004
45,0.8947368421052632,0.736842105263158,0.7807017543859649,1234,4,0.3555612323970485,3881,0.204,0.0196078431372549,0.004
46,0.8947368421052632,0.6842105263157895,0.7232142857142857,1108,4,0.4178016134707868,3790,0.132,0.06060606060606061,0.008
47,0.8947368421052632,0.631578947368421,0.75,1268,4,0.3708092428026948,4322,0.212,0.018867924528301886,0.004
48,0.8947368421052632,0.5789473684210527,0.7653429602888087,1328,4,0.35422185730875305,4378,0.26,0.0,0.0
49,0.8947368421052632,0.5263157894736843,0.7654867256637168,1166,4,0.37935325944646636,3866,0.24,0.11666666666666667,0.028
50,0.8947368421052632,0.4736842105263158,0.7672955974842768,1342,4,0.39987751004462047,4537,0.148,0.0,0.0
51,0.8947368421052632,0.42105263157894735,0.7237569060773481,1236,4,0.4132045904420775,4317,0.2,0.0,0.0
52,0.8947368421052632,0.368421052631579,0.7383177570093458,1298,4,0.3693230785302029,4171,0.228,0.017543859649122806,0.004
53,0.8947368421052632,0.3157894736842106,0.7849462365591398,1363,3,0.3681458782012188,4478,0.188,0.14893617021276595,0.027999999999999997
54,0.8947368421052632,0.26315789473684215,0.7953667953667953,1197,4,0.3741782749829182,3850,0.248,0.14516129032258066,0.036000000000000004
55,0.8947368421052632,0.21052631578947367,0.7640449438202247,1354,4,0.41192025815516803,4926,0.196,0.14285714285714285,0.028
56,0.8947368421052632,0.1578947368421053,0.7413793103448276,1325,4,0.40853485226059094,4607,0.188,0.0425531914893617,0.008
57,0.8947368421052632,0.10526315789473695,0.7671232876712328,1253,3,0.3777201277190131,4221,0.144,0.05555555555555555,0.007999999999999998
58,0.8947368421052632,0.052631578947368474,0.6993006993006993,1031,4,0.3733589473179167,3165,0.172,0.0,0.0
59,0.8947368421052632,0.0,0.705607476635514,1155,4,0.34631734787578944,3615,0.256,0.015625,0.004
60,0.8421052631578947,1.0,0.7898089171974523,1417,4,0.374631266967447,4931,0.132,0.0,0.0
61,0.8421052631578947,0.9473684210526316,0.7651006711409396,1535,6,0.504811722140288,6085,0.148,0.05405405405405406,0.008
62,0.8421052631578947,0.8947368421052632,0.7784810126582279,1268,4,0.3212260794713849,4063,0.152,0.07894736842105263,0.011999999999999999
63,0.8421052631578947,0.8421052631578947,0.7948717948717948,1449,4,0.4133766367990871,4999,0.228,0.017543859649122806,0.004
64,0.8421052631578947,0.7894736842105263,0.7899543378995434,1088,4,0.4243316122404844,3662,0.196,0.061224489795918366,0.012
65,0.8421052631578947,0.736842105263158,0.7623318385650224,1423,4,0.37216415982980144,4810,0.228,0.07017543859649122,0.016
66,0.8421052631578947,0.6842105263157895,0.7078651685393258,1255,4,0.38542499325407537,4222,0.212,0.018867924528301886,0.004
67,0.8421052631578947,0.631578947368421,0.757847533632287,1462,4,0.35786528208458335,4829,0.216,0.0,0.0
68,0.8421052631578947,0.5789473684210527,0.7673267326732673,1236,4,0.4353929053947906,4504,0.204,0.0784313725490196,0.016
69,0.8421052631578947,0.5263157894736843,0.7133757961783439,1147,3,0.36103279925874626,3961,0.18,0.0,0.0
70,0.8421052631578947,0.4736842105263158,0.7766323024054983,1175,4,0.36708012675418744,3751,0.264,0.015151515151515152,0.004
71,0.8421052631578947,0.42105263157894735,0.76,1145,4,0.35988634846780193,3836,0.18,0.06666666666666667,0.012
