,contact_rate_host_host,mutant_frac,infected_hosts,Alive,depth
460,0.01418181818181818,1.0,0.42200000000000004,True,0.90 original drop
461,0.012727272727272726,0.8769692423105776,0.6409999999999999,True,0.90 original drop
462,0.011272727272727271,0.0,0.0,False,0.90 original drop
463,0.009818181818181818,0.8774072334429309,0.5589999999999999,True,0.90 original drop
464,0.008363636363636363,0.8600874453466584,0.45299999999999996,True,0.90 original drop
465,0.006909090909090908,0.9224062772449868,0.34700000000000003,True,0.90 original drop
466,0.005454545454545453,1.0,0.031,True,0.90 original drop
467,0.004,0.0,0.0,False,0.90 original drop
468,0.02,0.7984917043740574,0.773,True,0.90 original drop
469,0.018545454545454542,0.0,0.0,False,0.90 original drop
470,0.01709090909090909,0.0,0.0,False,0.90 original drop
471,0.01563636363636364,0.0,0.0,False,0.90 original drop
472,0.01418181818181818,0.8591648973814578,0.6709999999999999,True,0.90 original drop
473,0.012727272727272726,0.8320895522388059,0.64,True,0.90 original drop
474,0.011272727272727271,0.9090909090909092,0.61,True,0.90 original drop
475,0.009818181818181818,0.8335958005249344,0.516,True,0.90 original drop
476,0.008363636363636363,0.8775510204081632,0.43799999999999994,True,0.90 original drop
477,0.006909090909090908,0.8667296786389413,0.322,True,0.90 original drop
478,0.005454545454545453,1.0,0.005,True,0.90 original drop
479,0.004,0.0,0.0,False,0.90 original drop
480,0.02,0.0,0.0,False,0.90 original drop
481,0.018545454545454542,0.8445658773527626,0.76,True,0.90 original drop
482,0.01709090909090909,0.0,0.0,False,0.90 original drop
483,0.01563636363636364,0.0,0.0,False,0.90 original drop
484,0.01418181818181818,0.0,0.0,False,0.90 original drop
485,0.012727272727272726,1.0,0.48,True,0.90 original drop
486,0.011272727272727271,0.8235294117647058,0.604,True,0.90 original drop
487,0.009818181818181818,0.7823421213979154,0.493,True,0.90 original drop
488,0.008363636363636363,0.807367613200307,0.428,True,0.90 original drop
489,0.006909090909090908,0.9166666666666666,0.33399999999999996,True,0.90 original drop
490,0.005454545454545453,0.983490566037736,0.133,True,0.90 original drop
491,0.004,0.0,0.0,False,0.90 original drop
492,0.02,0.0,0.0,False,0.90 original drop
493,0.018545454545454542,0.8679188124810664,0.757,True,0.90 original drop
494,0.01709090909090909,0.0,0.0,False,0.90 original drop
495,0.01563636363636364,0.8691399662731872,0.732,True,0.90 original drop
496,0.01418181818181818,1.0,0.6559999999999999,True,0.90 original drop
497,0.012727272727272726,0.8115758343895226,0.642,True,0.90 original drop
498,0.011272727272727271,0.0,0.0,False,0.90 original drop
499,0.009818181818181818,0.8354769560557342,0.517,True,0.90 original drop
500,0.008363636363636363,0.8447488584474886,0.38,True,0.90 original drop
501,0.006909090909090908,0.8617121354656632,0.332,True,0.90 original drop
502,0.005454545454545453,1.0,0.068,True,0.90 original drop
503,0.004,0.0,0.0,False,0.90 original drop
504,0.02,0.8233183856502242,0.769,True,0.90 original drop
505,0.018545454545454542,0.812,0.768,True,0.90 original drop
506,0.01709090909090909,0.0,0.0,False,0.90 original drop
507,0.01563636363636364,0.7611881188118812,0.6940000000000001,True,0.90 original drop
508,0.01418181818181818,0.8267871170463472,0.644,True,0.90 original drop
509,0.012727272727272726,1.0,0.023,True,0.90 original drop
510,0.011272727272727271,0.7626567580120762,0.616,True,0.90 original drop
511,0.009818181818181818,0.0,0.0,False,0.90 original drop
512,0.008363636363636363,0.8988621997471555,0.449,True,0.90 original drop
513,0.006909090909090908,0.9341692789968652,0.365,True,0.90 original drop
514,0.005454545454545453,1.0,0.168,True,0.90 original drop
515,0.004,0.0,0.0,False,0.90 original drop
516,0.02,0.8841519925857275,0.75,True,0.90 original drop
517,0.018545454545454542,0.0,0.0,False,0.90 original drop
518,0.01709090909090909,0.0,0.0,False,0.90 original drop
519,0.01563636363636364,0.8498134328358209,0.731,True,0.90 original drop
520,0.01418181818181818,0.0,0.0,False,0.90 original drop
521,0.012727272727272726,0.8065009560229446,0.6659999999999999,True,0.90 original drop
522,0.011272727272727271,0.0,0.0,False,0.90 original drop
523,0.009818181818181818,0.8121387283236994,0.484,True,0.90 original drop
524,0.008363636363636363,0.8863936591809776,0.428,True,0.90 original drop
525,0.006909090909090908,0.9185336048879836,0.299,True,0.90 original drop
526,0.005454545454545453,0.0,0.0,False,0.90 original drop
527,0.004,0.0,0.0,False,0.90 original drop
528,0.02,0.0,0.0,False,0.90 original drop
529,0.018545454545454542,0.8758055067369654,0.769,True,0.90 original drop
530,0.01709090909090909,0.0,0.0,False,0.90 original drop
531,0.01563636363636364,0.8836060512503859,0.736,True,0.90 original drop
532,0.01418181818181818,0.8762250453720508,0.69,True,0.90 original drop
533,0.012727272727272726,0.0,0.0,False,0.90 original drop
534,0.011272727272727271,0.0,0.0,False,0.90 original drop
535,0.009818181818181818,0.8160919540229885,0.51,True,0.90 original drop
536,0.008363636363636363,0.8832116788321168,0.435,True,0.90 original drop
537,0.006909090909090908,0.9410358565737053,0.354,True,0.90 original drop
538,0.005454545454545453,1.0,0.166,True,0.90 original drop
539,0.004,0.0,0.0,False,0.90 original drop
540,0.02,0.0,0.0,False,0.90 original drop
541,0.018545454545454542,0.0,0.0,False,0.90 original drop
542,0.01709090909090909,0.8062375580623756,0.7170000000000001,True,0.90 original drop
543,0.01563636363636364,0.0,0.0,False,0.90 original drop
544,0.01418181818181818,0.0,0.0,False,0.90 original drop
545,0.012727272727272726,0.8759068346697213,0.6609999999999999,True,0.90 original drop
546,0.011272727272727271,0.0,0.0,False,0.90 original drop
547,0.009818181818181818,0.8003194888178914,0.528,True,0.90 original drop
548,0.008363636363636363,1.0,0.113,True,0.90 original drop
549,0.006909090909090908,0.9043560606060606,0.33,True,0.90 original drop
550,0.005454545454545453,0.0,0.0,False,0.90 original drop
551,0.004,0.0,0.0,False,0.90 original drop
552,0.02,0.0,0.0,False,0.90 original drop
553,0.018545454545454542,0.8562537048014226,0.754,True,0.90 original drop
554,0.01709090909090909,0.0,0.0,False,0.90 original drop
555,0.01563636363636364,0.0,0.0,False,0.90 original drop
556,0.01418181818181818,0.0,0.0,False,0.90 original drop
557,0.012727272727272726,0.0,0.0,False,0.90 original drop
558,0.011272727272727271,0.0,0.0,False,0.90 original drop
559,0.009818181818181818,0.7822120866590649,0.521,True,0.90 original drop
560,0.008363636363636363,0.8358974358974359,0.44,True,0.90 original drop
561,0.006909090909090908,0.9092664092664092,0.315,True,0.90 original drop
562,0.005454545454545453,1.0,0.145,True,0.90 original drop
563,0.004,0.0,0.0,False,0.90 original drop
564,0.02,0.8559297218155197,0.778,True,0.90 original drop
565,0.018545454545454542,0.0,0.0,False,0.90 original drop
566,0.01709090909090909,0.0,0.0,False,0.90 original drop
567,0.01563636363636364,0.8783244680851063,0.7340000000000001,True,0.90 original drop
568,0.01418181818181818,0.79296875,0.726,True,0.90 original drop
569,0.012727272727272726,0.0,0.0,False,0.90 original drop
570,0.011272727272727271,0.0,0.0,False,0.90 original drop
571,0.009818181818181818,0.8039849219170705,0.527,True,0.90 original drop
572,0.008363636363636363,1.0,0.049,True,0.90 original drop
573,0.006909090909090908,0.9255319148936171,0.285,True,0.90 original drop
574,0.005454545454545453,0.9595827900912648,0.257,True,0.90 original drop
575,0.004,0.0,0.0,False,0.90 original drop
576,0.02,0.8690211345939933,0.7809999999999999,True,0.90 original drop
577,0.018545454545454542,0.0,0.0,False,0.90 original drop
578,0.01709090909090909,0.8121546961325967,0.718,True,0.90 original drop
579,0.01563636363636364,0.0,0.0,False,0.90 original drop
580,0.01418181818181818,0.0,0.0,False,0.90 original drop
581,0.012727272727272726,0.8006658343736995,0.631,True,0.90 original drop
582,0.011272727272727271,0.7737047898338221,0.5870000000000001,True,0.90 original drop
583,0.009818181818181818,0.8216840946615299,0.517,True,0.90 original drop
584,0.008363636363636363,0.8354263053536021,0.424,True,0.90 original drop
585,0.006909090909090908,0.897876643073812,0.322,True,0.90 original drop
586,0.005454545454545453,1.0,0.163,True,0.90 original drop
587,0.004,0.0,0.0,False,0.90 original drop
588,0.02,0.0,0.0,False,0.90 original drop
589,0.018545454545454542,0.778263795423957,0.755,True,0.90 original drop
590,0.01709090909090909,0.0,0.0,False,0.90 original drop
591,0.01563636363636364,0.8632750397456279,0.72,True,0.90 original drop
592,0.01418181818181818,0.7967871485943775,0.6729999999999999,True,0.90 original drop
593,0.012727272727272726,0.8678877630553391,0.662,True,0.90 original drop
594,0.011272727272727271,0.8447257383966245,0.617,True,0.90 original drop
595,0.009818181818181818,0.0,0.0,False,0.90 original drop
596,0.008363636363636363,0.8517571884984025,0.462,True,0.90 original drop
597,0.006909090909090908,0.8892857142857142,0.272,True,0.90 original drop
598,0.005454545454545453,1.0,0.145,True,0.90 original drop
599,0.004,0.0,0.0,False,0.90 original drop
600,0.02,0.8097991479001826,0.78,True,0.90 original drop
601,0.018545454545454542,0.7544776119402985,0.726,True,0.90 original drop
602,0.01709090909090909,0.0,0.0,False,0.90 original drop
603,0.01563636363636364,0.0,0.0,False,0.90 original drop
604,0.01418181818181818,0.0,0.0,False,0.90 original drop
605,0.012727272727272726,0.8214882943143813,0.637,True,0.90 original drop
606,0.011272727272727271,0.0,0.0,False,0.90 original drop
607,0.009818181818181818,0.7942918686052773,0.509,True,0.90 original drop
608,0.008363636363636363,0.837979094076655,0.47100000000000003,True,0.90 original drop
609,0.006909090909090908,0.9312839059674504,0.316,True,0.90 original drop
610,0.005454545454545453,1.0,0.032,True,0.90 original drop
611,0.004,0.0,0.0,False,0.90 original drop
612,0.02,0.0,0.0,False,0.90 original drop
613,0.018545454545454542,0.0,0.0,False,0.90 original drop
614,0.01709090909090909,0.0,0.0,False,0.90 original drop
615,0.01563636363636364,0.0,0.0,False,0.90 original drop
616,0.01418181818181818,0.0,0.0,False,0.90 original drop
617,0.012727272727272726,0.0,0.0,False,0.90 original drop
618,0.011272727272727271,0.0,0.0,False,0.90 original drop
619,0.009818181818181818,0.7861635220125787,0.493,True,0.90 original drop
620,0.008363636363636363,0.0,0.0,False,0.90 original drop
621,0.006909090909090908,0.8940936863543788,0.309,True,0.90 original drop
622,0.005454545454545453,0.948024948024948,0.158,True,0.90 original drop
623,0.004,0.0,0.0,False,0.90 original drop
624,0.02,0.7880710659898477,0.772,True,0.90 original drop
625,0.018545454545454542,0.7684921763869133,0.731,True,0.90 original drop
626,0.01709090909090909,0.0,0.0,False,0.90 original drop
627,0.01563636363636364,0.0,0.0,False,0.90 original drop
628,0.01418181818181818,0.8080527594585214,0.736,True,0.90 original drop
629,0.012727272727272726,0.0,0.0,False,0.90 original drop
630,0.011272727272727271,0.8494055482166446,0.581,True,0.90 original drop
631,0.009818181818181818,0.8577256501784803,0.536,True,0.90 original drop
632,0.008363636363636363,0.8214285714285714,0.419,True,0.90 original drop
633,0.006909090909090908,0.8735521235521235,0.304,True,0.90 original drop
634,0.005454545454545453,1.0,0.068,True,0.90 original drop
635,0.004,0.0,0.0,False,0.90 original drop
636,0.02,0.0,0.0,False,0.90 original drop
637,0.018545454545454542,0.8632755072037636,0.763,True,0.90 original drop
638,0.01709090909090909,0.7740154582259845,0.7090000000000001,True,0.90 original drop
639,0.01563636363636364,0.0,0.0,False,0.90 original drop
640,0.01418181818181818,0.0,0.0,False,0.90 original drop
641,0.012727272727272726,0.0,0.0,False,0.90 original drop
642,0.011272727272727271,0.7941458733205374,0.564,True,0.90 original drop
643,0.009818181818181818,0.8838133068520357,0.557,True,0.90 original drop
644,0.008363636363636363,0.8701639344262295,0.433,True,0.90 original drop
645,0.006909090909090908,0.9362912400455062,0.27899999999999997,True,0.90 original drop
646,0.005454545454545453,1.0,0.009000000000000001,True,0.90 original drop
647,0.004,0.0,0.0,False,0.90 original drop
648,0.02,0.8710413694721826,0.79,True,0.90 original drop
649,0.018545454545454542,0.0,0.0,False,0.90 original drop
650,0.01709090909090909,0.8551912568306009,0.741,True,0.90 original drop
651,0.01563636363636364,0.0,0.0,False,0.90 original drop
652,0.01418181818181818,0.0,0.0,False,0.90 original drop
653,0.012727272727272726,0.8195679796696315,0.622,True,0.90 original drop
654,0.011272727272727271,0.8321299638989169,0.602,True,0.90 original drop
655,0.009818181818181818,1.0,0.121,True,0.90 original drop
656,0.008363636363636363,0.0,0.0,False,0.90 original drop
657,0.006909090909090908,1.0,0.23,True,0.90 original drop
658,0.005454545454545453,1.0,0.195,True,0.90 original drop
659,0.004,0.0,0.0,False,0.90 original drop
660,0.02,0.0,0.0,False,0.90 original drop
661,0.018545454545454542,0.8221820373719108,0.7829999999999999,True,0.90 original drop
662,0.01709090909090909,0.0,0.0,False,0.90 original drop
663,0.01563636363636364,0.0,0.0,False,0.90 original drop
664,0.01418181818181818,0.0,0.0,False,0.90 original drop
665,0.012727272727272726,0.8260697305863708,0.664,True,0.90 original drop
666,0.011272727272727271,0.0,0.0,False,0.90 original drop
667,0.009818181818181818,0.0,0.0,False,0.90 original drop
668,0.008363636363636363,0.8615873015873016,0.469,True,0.90 original drop
669,0.006909090909090908,0.876937984496124,0.314,True,0.90 original drop
670,0.005454545454545453,0.9877862595419848,0.24600000000000002,True,0.90 original drop
671,0.004,0.0,0.0,False,0.90 original drop
672,0.02,0.8533223049352081,0.7929999999999999,True,0.90 original drop
673,0.018545454545454542,0.8349457637056582,0.774,True,0.90 original drop
674,0.01709090909090909,0.8570069752694991,0.755,True,0.90 original drop
675,0.01563636363636364,0.7873563218390804,0.679,True,0.90 original drop
676,0.01418181818181818,0.0,0.0,False,0.90 original drop
677,0.012727272727272726,0.0,0.0,False,0.90 original drop
678,0.011272727272727271,0.7899201596806387,0.5760000000000001,True,0.90 original drop
679,0.009818181818181818,0.8128997867803838,0.527,True,0.90 original drop
680,0.008363636363636363,0.8622754491017964,0.424,True,0.90 original drop
681,0.006909090909090908,0.0,0.0,False,0.90 original drop
682,0.005454545454545453,0.9679487179487181,0.19899999999999998,True,0.90 original drop
683,0.004,0.0,0.0,False,0.90 original drop
684,0.02,0.8594657375145179,0.7909999999999999,True,0.90 original drop
685,0.018545454545454542,0.8726774291806275,0.777,True,0.90 original drop
686,0.01709090909090909,0.7716763005780347,0.7290000000000001,True,0.90 original drop
687,0.01563636363636364,0.0,0.0,False,0.90 original drop
688,0.01418181818181818,0.7591074681238615,0.63,True,0.90 original drop
689,0.012727272727272726,0.0,0.0,False,0.90 original drop
690,0.011272727272727271,0.0,0.0,False,0.90 original drop
691,0.009818181818181818,0.0,0.0,False,0.90 original drop
692,0.008363636363636363,0.8674171357098186,0.473,True,0.90 original drop
693,0.006909090909090908,0.8504221954161642,0.24600000000000002,True,0.90 original drop
694,0.005454545454545453,0.0,0.0,False,0.90 original drop
695,0.004,0.0,0.0,False,0.90 original drop
696,0.02,0.8785808147174771,0.7859999999999999,True,0.90 original drop
697,0.018545454545454542,0.0,0.0,False,0.90 original drop
698,0.01709090909090909,0.8403465346534653,0.7440000000000001,True,0.90 original drop
699,0.01563636363636364,0.8396694214876033,0.7120000000000001,True,0.90 original drop
700,0.01418181818181818,0.0,0.0,False,0.90 original drop
701,0.012727272727272726,0.8712794742945497,0.635,True,0.90 original drop
702,0.011272727272727271,0.0,0.0,False,0.90 original drop
703,0.009818181818181818,0.7900786448880823,0.484,True,0.90 original drop
704,0.008363636363636363,0.8751584283903675,0.449,True,0.90 original drop
705,0.006909090909090908,0.8804920913884007,0.35100000000000003,True,0.90 original drop
706,0.005454545454545453,1.0,0.171,True,0.90 original drop
707,0.004,0.0,0.0,False,0.90 original drop
708,0.02,0.0,0.0,False,0.90 original drop
709,0.018545454545454542,1.0,0.6920000000000001,True,0.90 original drop
710,0.01709090909090909,1.0,0.502,True,0.90 original drop
711,0.01563636363636364,0.0,0.0,False,0.90 original drop
712,0.01418181818181818,0.0,0.0,False,0.90 original drop
713,0.012727272727272726,0.7721935180836074,0.605,True,0.90 original drop
714,0.011272727272727271,0.0,0.0,False,0.90 original drop
715,0.009818181818181818,0.8186221743810549,0.525,True,0.90 original drop
716,0.008363636363636363,0.8331015299026425,0.408,True,0.90 original drop
717,0.006909090909090908,0.8606635071090047,0.311,True,0.90 original drop
718,0.005454545454545453,0.9884910485933504,0.242,True,0.90 original drop
719,0.004,0.0,0.0,False,0.90 original drop
720,0.02,0.0,0.0,False,0.90 original drop
721,0.018545454545454542,0.8522212148685403,0.767,True,0.90 original drop
722,0.01709090909090909,0.0,0.0,False,0.90 original drop
723,0.01563636363636364,0.8633964607264825,0.7240000000000001,True,0.90 original drop
724,0.01418181818181818,0.8072742474916388,0.642,True,0.90 original drop
725,0.012727272727272726,0.0,0.0,False,0.90 original drop
726,0.011272727272727271,0.7653575025176234,0.56,True,0.90 original drop
727,0.009818181818181818,0.7726190476190476,0.526,True,0.90 original drop
728,0.008363636363636363,0.8888238736102985,0.45299999999999996,True,0.90 original drop
729,0.006909090909090908,0.9470085470085471,0.365,True,0.90 original drop
730,0.005454545454545453,0.986322188449848,0.213,True,0.90 original drop
731,0.004,0.0,0.0,False,0.90 original drop
732,0.02,0.0,0.0,False,0.90 original drop
733,0.018545454545454542,0.0,0.0,False,0.90 original drop
734,0.01709090909090909,0.0,0.0,False,0.90 original drop
735,0.01563636363636364,0.0,0.0,False,0.90 original drop
736,0.01418181818181818,0.7705835331734612,0.6970000000000001,True,0.90 original drop
737,0.012727272727272726,0.8496860282574569,0.667,True,0.90 original drop
738,0.011272727272727271,0.0,0.0,False,0.90 original drop
739,0.009818181818181818,0.8150572831423896,0.513,True,0.90 original drop
740,0.008363636363636363,0.8679012345679012,0.45399999999999996,True,0.90 original drop
741,0.006909090909090908,0.8989010989010989,0.276,True,0.90 original drop
742,0.005454545454545453,1.0,0.136,True,0.90 original drop
743,0.004,0.0,0.0,False,0.90 original drop
744,0.02,0.873006833712984,0.775,True,0.90 original drop
745,0.018545454545454542,0.7678384963452837,0.746,True,0.90 original drop
746,0.01709090909090909,0.0,0.0,False,0.90 original drop
747,0.01563636363636364,0.0,0.0,False,0.90 original drop
748,0.01418181818181818,0.0,0.0,False,0.90 original drop
749,0.012727272727272726,0.8100470957613815,0.643,True,0.90 original drop
750,0.011272727272727271,0.8550323176361958,0.569,True,0.90 original drop
751,0.009818181818181818,0.8436170212765958,0.509,True,0.90 original drop
752,0.008363636363636363,0.8367486338797814,0.429,True,0.90 original drop
753,0.006909090909090908,0.8895348837209303,0.374,True,0.90 original drop
754,0.005454545454545453,1.0,0.10400000000000001,True,0.90 original drop
755,0.004,0.0,0.0,False,0.90 original drop
756,0.02,0.0,0.0,False,0.90 original drop
757,0.018545454545454542,0.8452347083926032,0.7879999999999999,True,0.90 original drop
758,0.01709090909090909,0.8143342601173926,0.754,True,0.90 original drop
759,0.01563636363636364,0.0,0.0,False,0.90 original drop
760,0.01418181818181818,0.8148727984344423,0.649,True,0.90 original drop
761,0.012727272727272726,0.7467350746268657,0.648,True,0.90 original drop
762,0.011272727272727271,0.0,0.0,False,0.90 original drop
763,0.009818181818181818,0.8999499749874937,0.529,True,0.90 original drop
764,0.008363636363636363,0.0,0.0,False,0.90 original drop
765,0.006909090909090908,0.8555555555555555,0.299,True,0.90 original drop
766,0.005454545454545453,1.0,0.20600000000000002,True,0.90 original drop
767,0.004,0.0,0.0,False,0.90 original drop
768,0.02,0.9013499480789201,0.813,True,0.80 original drop
769,0.018545454545454542,0.8666496032761709,0.7859999999999999,True,0.80 original drop
770,0.01709090909090909,0.885158013544018,0.743,True,0.80 original drop
771,0.01563636363636364,0.895457373988799,0.726,True,0.80 original drop
772,0.01418181818181818,0.8496709386906823,0.672,True,0.80 original drop
773,0.012727272727272726,0.8533057851239669,0.596,True,0.80 original drop
774,0.011272727272727271,0.9017199017199016,0.5920000000000001,True,0.80 original drop
775,0.009818181818181818,0.8928892889288929,0.53,True,0.80 original drop
776,0.008363636363636363,0.9447353112274578,0.479,True,0.80 original drop
777,0.006909090909090908,0.93015332197615,0.34700000000000003,True,0.80 original drop
778,0.005454545454545453,1.0,0.061,True,0.80 original drop
779,0.004,0.0,0.0,False,0.80 original drop
780,0.02,0.8585499316005472,0.7390000000000001,True,0.80 original drop
781,0.018545454545454542,0.8880714661061482,0.764,True,0.80 original drop
782,0.01709090909090909,0.8375515008828722,0.716,True,0.80 original drop
783,0.01563636363636364,0.0,0.0,False,0.80 original drop
784,0.01418181818181818,0.8672939649578196,0.722,True,0.80 original drop
785,0.012727272727272726,0.9136926438455936,0.648,True,0.80 original drop
786,0.011272727272727271,0.8197026022304833,0.585,True,0.80 original drop
787,0.009818181818181818,0.911158117398202,0.519,True,0.80 original drop
788,0.008363636363636363,0.8694306930693071,0.456,True,0.80 original drop
789,0.006909090909090908,0.9678714859437751,0.306,True,0.80 original drop
790,0.005454545454545453,0.0,0.0,False,0.80 original drop
791,0.004,0.0,0.0,False,0.80 original drop
792,0.02,0.8633235004916421,0.7709999999999999,True,0.80 original drop
793,0.018545454545454542,0.8512703397088209,0.748,True,0.80 original drop
794,0.01709090909090909,0.8567753001715266,0.713,True,0.80 original drop
795,0.01563636363636364,0.8924731182795699,0.725,True,0.80 original drop
796,0.01418181818181818,0.8607075173720783,0.6890000000000001,True,0.80 original drop
797,0.012727272727272726,0.8513713862120089,0.626,True,0.80 original drop
798,0.011272727272727271,0.8745432399512789,0.5770000000000001,True,0.80 original drop
799,0.009818181818181818,0.8642925890279115,0.53,True,0.80 original drop
800,0.008363636363636363,0.9360730593607306,0.43799999999999994,True,0.80 original drop
801,0.006909090909090908,0.9183285849952516,0.313,True,0.80 original drop
802,0.005454545454545453,1.0,0.08900000000000001,True,0.80 original drop
803,0.004,0.0,0.0,False,0.80 original drop
804,0.02,0.9020489755122438,0.8,True,0.80 original drop
805,0.018545454545454542,0.8802509547190398,0.747,True,0.80 original drop
806,0.01709090909090909,0.8924885321100917,0.76,True,0.80 original drop
807,0.01563636363636364,0.8247154471544715,0.7120000000000001,True,0.80 original drop
808,0.01418181818181818,0.9101123595505618,0.703,True,0.80 original drop
809,0.012727272727272726,0.8516129032258064,0.643,True,0.80 original drop
810,0.011272727272727271,0.8721804511278195,0.583,True,0.80 original drop
811,0.009818181818181818,0.8612118073537027,0.534,True,0.80 original drop
812,0.008363636363636363,0.8760088041085841,0.39,True,0.80 original drop
813,0.006909090909090908,0.9738058551617874,0.36700000000000005,True,0.80 original drop
814,0.005454545454545453,1.0,0.127,True,0.80 original drop
815,0.004,0.0,0.0,False,0.80 original drop
816,0.02,0.8695184288404627,0.77,True,0.80 original drop
817,0.018545454545454542,0.8992862807295797,0.773,True,0.80 original drop
818,0.01709090909090909,0.8791049113629759,0.7290000000000001,True,0.80 original drop
819,0.01563636363636364,0.893848009650181,0.732,True,0.80 original drop
820,0.01418181818181818,0.8610596517228604,0.624,True,0.80 original drop
821,0.012727272727272726,0.8652889399158056,0.6459999999999999,True,0.80 original drop
822,0.011272727272727271,0.8837022132796779,0.59,True,0.80 original drop
823,0.009818181818181818,0.8856121537086684,0.57,True,0.80 original drop
824,0.008363636363636363,0.902608695652174,0.44,True,0.80 original drop
825,0.006909090909090908,0.9991749174917492,0.348,True,0.80 original drop
826,0.005454545454545453,1.0,0.174,True,0.80 original drop
827,0.004,0.0,0.0,False,0.80 original drop
828,0.02,0.8985029180411063,0.777,True,0.80 original drop
829,0.018545454545454542,0.8746894838531604,0.7559999999999999,True,0.80 original drop
830,0.01709090909090909,0.8935614849187935,0.755,True,0.80 original drop
831,0.01563636363636364,0.8234126984126984,0.695,True,0.80 original drop
832,0.01418181818181818,0.8537333787930447,0.653,True,0.80 original drop
833,0.012727272727272726,0.8614766081871345,0.631,True,0.80 original drop
834,0.011272727272727271,0.8541751527494909,0.591,True,0.80 original drop
835,0.009818181818181818,0.8652151373768792,0.532,True,0.80 original drop
836,0.008363636363636363,0.9577883472057076,0.486,True,0.80 original drop
837,0.006909090909090908,0.9739495798319328,0.342,True,0.80 original drop
838,0.005454545454545453,0.9987309644670049,0.221,True,0.80 original drop
839,0.004,0.0,0.0,False,0.80 original drop
840,0.02,0.8857868020304569,0.79,True,0.80 original drop
841,0.018545454545454542,0.8696498054474708,0.765,True,0.80 original drop
842,0.01709090909090909,0.8819229687939275,0.747,True,0.80 original drop
843,0.01563636363636364,0.903828197945845,0.7240000000000001,True,0.80 original drop
844,0.01418181818181818,0.905427364315892,0.713,True,0.80 original drop
845,0.012727272727272726,0.906123945727906,0.638,True,0.80 original drop
846,0.011272727272727271,0.8962143768609102,0.599,True,0.80 original drop
847,0.009818181818181818,0.8629648497198166,0.513,True,0.80 original drop
848,0.008363636363636363,0.8349381017881705,0.419,True,0.80 original drop
849,0.006909090909090908,0.9781094527363184,0.298,True,0.80 original drop
850,0.005454545454545453,1.0,0.035,True,0.80 original drop
851,0.004,0.0,0.0,False,0.80 original drop
852,0.02,0.8694867165334021,0.777,True,0.80 original drop
853,0.018545454545454542,0.8635120350109409,0.745,True,0.80 original drop
854,0.01709090909090909,0.8816397228637414,0.7390000000000001,True,0.80 original drop
855,0.01563636363636364,0.8236507390855964,0.693,True,0.80 original drop
856,0.01418181818181818,0.8311688311688312,0.653,True,0.80 original drop
857,0.012727272727272726,0.8749554684716779,0.669,True,0.80 original drop
858,0.011272727272727271,0.8466308391897478,0.5720000000000001,True,0.80 original drop
859,0.009818181818181818,0.8360830228845131,0.495,True,0.80 original drop
860,0.008363636363636363,0.924969987995198,0.433,True,0.80 original drop
861,0.006909090909090908,0.9705619982158786,0.332,True,0.80 original drop
862,0.005454545454545453,1.0,0.147,True,0.80 original drop
863,0.004,0.0,0.0,False,0.80 original drop
864,0.02,0.8935942106673814,0.77,True,0.80 original drop
865,0.018545454545454542,0.858609794628752,0.76,True,0.80 original drop
866,0.01709090909090909,0.8415954415954416,0.752,True,0.80 original drop
867,0.01563636363636364,0.8306451612903226,0.7040000000000001,True,0.80 original drop
868,0.01418181818181818,0.0,0.0,False,0.80 original drop
869,0.012727272727272726,0.8300229182582124,0.644,True,0.80 original drop
870,0.011272727272727271,0.8444444444444444,0.5760000000000001,True,0.80 original drop
871,0.009818181818181818,0.8749394086282113,0.547,True,0.80 original drop
872,0.008363636363636363,0.9007989347536618,0.392,True,0.80 original drop
873,0.006909090909090908,0.9934210526315791,0.36700000000000005,True,0.80 original drop
874,0.005454545454545453,1.0,0.10099999999999999,True,0.80 original drop
875,0.004,0.0,0.0,False,0.80 original drop
876,0.02,0.8943109987357775,0.7929999999999999,True,0.80 original drop
877,0.018545454545454542,0.8648498331479422,0.746,True,0.80 original drop
878,0.01709090909090909,0.8852047924212872,0.7509999999999999,True,0.80 original drop
879,0.01563636363636364,0.8462199312714777,0.7340000000000001,True,0.80 original drop
880,0.01418181818181818,0.8864135550674616,0.68,True,0.80 original drop
881,0.012727272727272726,0.8715317369821359,0.647,True,0.80 original drop
882,0.011272727272727271,0.8453014184397163,0.5770000000000001,True,0.80 original drop
883,0.009818181818181818,0.8719739292364991,0.5589999999999999,True,0.80 original drop
884,0.008363636363636363,0.8829337094499294,0.402,True,0.80 original drop
885,0.006909090909090908,0.9313929313929314,0.268,True,0.80 original drop
886,0.005454545454545453,1.0,0.04,True,0.80 original drop
887,0.004,0.0,0.0,False,0.80 original drop
888,0.02,0.8365092515879591,0.758,True,0.80 original drop
889,0.018545454545454542,0.8846683181943298,0.745,True,0.80 original drop
890,0.01709090909090909,0.8677053824362606,0.7170000000000001,True,0.80 original drop
891,0.01563636363636364,0.8849206349206349,0.7340000000000001,True,0.80 original drop
892,0.01418181818181818,0.8902067095899695,0.6609999999999999,True,0.80 original drop
893,0.012727272727272726,0.8612993224392188,0.619,True,0.80 original drop
894,0.011272727272727271,0.8334060183166158,0.5820000000000001,True,0.80 original drop
895,0.009818181818181818,0.8521421107628004,0.534,True,0.80 original drop
896,0.008363636363636363,0.9253065774804904,0.48200000000000004,True,0.80 original drop
